frame_idx,sam2_label,gt_bird_id,iou,is_error,iou_threshold
880,4,14,0.7198,0,0.5
880,3,38,0.0047,1,0.5
881,1,75,0.9187,0,0.5
881,2,113,0.7976,0,0.5
881,4,14,0.6817,0,0.5
881,3,38,0.0046,1,0.5
882,1,75,0.8782,0,0.5
882,2,113,0.7972,0,0.5
882,4,14,0.691,0,0.5
882,3,38,0.0162,1,0.5
883,1,75,0.8799,0,0.5
883,2,113,0.8016,0,0.5
883,4,14,0.7357,0,0.5
883,3,38,0.0043,1,0.5
884,1,75,0.853,0,0.5
884,2,113,0.8006,0,0.5
884,4,14,0.7681,0,0.5
884,3,38,0.0065,1,0.5
885,1,75,0.8088,0,0.5
885,2,113,0.7865,0,0.5
885,4,14,0.7465,0,0.5
885,3,38,0.0389,1,0.5
886,1,75,0.7972,0,0.5
886,2,113,0.7863,0,0.5
886,4,14,0.6981,0,0.5
886,3,38,0.003,1,0.5
887,1,75,0.8169,0,0.5
887,2,113,0.7795,0,0.5
887,4,14,0.6666,0,0.5
887,3,38,0.0018,1,0.5
888,1,75,0.8379,0,0.5
888,2,113,0.7858,0,0.5
888,4,14,0.684,0,0.5
888,3,38,0.0019,1,0.5
889,1,75,0.8509,0,0.5
889,2,113,0.749,0,0.5
889,4,14,0.6988,0,0.5
889,3,38,0.0014,1,0.5
890,1,75,0.8286,0,0.5
890,2,113,0.7472,0,0.5
890,4,14,0.7328,0,0.5
890,3,38,0.0007,1,0.5
891,4,14,0.7728,0,0.5
891,1,75,0.769,0,0.5
891,2,113,0.7526,0,0.5
891,3,38,0.0055,1,0.5
892,1,75,0.794,0,0.5
892,4,14,0.7724,0,0.5
892,2,113,0.7341,0,0.5
892,3,38,0.0002,1,0.5
893,2,113,0.7442,0,0.5
893,4,14,0.742,0,0.5
893,1,75,0.7182,0,0.5
893,3,38,0.0,1,0.5
894,2,113,0.8084,0,0.5
894,4,14,0.732,0,0.5
894,1,75,0.703,0,0.5
894,3,38,0.0,1,0.5
895,2,113,0.7917,0,0.5
895,4,14,0.7159,0,0.5
895,1,75,0.6898,0,0.5
895,3,38,0.0,1,0.5
896,2,113,0.7241,0,0.5
896,4,14,0.6352,0,0.5
896,1,75,0.5991,0,0.5
896,3,38,0.0011,1,0.5
897,2,113,0.762,0,0.5
897,1,75,0.6684,0,0.5
897,4,14,0.625,0,0.5
897,3,38,0.0,1,0.5
898,1,75,0.754,0,0.5
898,2,113,0.5813,0,0.5
898,4,14,0.5503,0,0.5
898,3,38,0.0001,1,0.5
899,2,113,0.7932,0,0.5
899,4,14,0.5735,0,0.5
899,1,75,0.5581,0,0.5
899,3,38,0.0064,1,0.5
900,2,113,0.8297,0,0.5
900,4,14,0.5703,0,0.5
900,1,75,0.5175,0,0.5
900,3,38,0.0096,1,0.5
901,2,113,0.8053,0,0.5
901,4,14,0.694,0,0.5
901,1,75,0.6036,0,0.5
901,3,38,0.0313,1,0.5
902,2,113,0.8025,0,0.5
902,4,14,0.7123,0,0.5
902,1,75,0.4769,1,0.5
902,3,38,0.0725,1,0.5
903,2,113,0.8438,0,0.5
903,4,14,0.6822,0,0.5
903,1,75,0.5999,0,0.5
903,3,38,0.0126,1,0.5
904,2,113,0.8381,0,0.5
904,1,75,0.5983,0,0.5
904,4,14,0.5737,0,0.5
904,3,38,0.0056,1,0.5
905,2,113,0.7872,0,0.5
905,4,14,0.61,0,0.5
905,1,75,0.54,0,0.5
905,3,38,0.0261,1,0.5
906,2,113,0.7621,0,0.5
906,4,14,0.6751,0,0.5
906,1,75,0.4375,1,0.5
906,3,38,0.0189,1,0.5
907,2,113,0.7787,0,0.5
907,4,14,0.7342,0,0.5
907,1,75,0.2476,1,0.5
907,3,38,0.0233,1,0.5
908,2,113,0.8217,0,0.5
908,4,14,0.7309,0,0.5
908,1,75,0.177,1,0.5
908,3,38,0.0156,1,0.5
909,2,113,0.8371,0,0.5
909,4,14,0.6075,0,0.5
909,1,75,0.2746,1,0.5
909,3,38,0.013,1,0.5
910,1,75,0.3428,1,0.5
910,3,38,0.0067,1,0.5
910,2,14,0.0,1,0.5
911,1,75,0.2399,1,0.5
911,3,38,0.0119,1,0.5
912,1,75,0.6319,0,0.5
912,3,38,0.0129,1,0.5
913,4,14,0.4349,1,0.5
913,1,75,0.3891,1,0.5
913,3,38,0.0022,1,0.5
914,4,14,0.7484,0,0.5
914,2,113,0.7234,0,0.5
914,1,75,0.2459,1,0.5
914,3,38,0.0056,1,0.5
915,2,113,0.7927,0,0.5
915,4,14,0.7401,0,0.5
915,1,75,0.1388,1,0.5
915,3,38,0.0444,1,0.5
916,2,113,0.7935,0,0.5
916,4,14,0.7592,0,0.5
916,3,38,0.0676,1,0.5
917,2,113,0.7685,0,0.5
917,4,14,0.7571,0,0.5
917,3,38,0.0409,1,0.5
918,2,113,0.7916,0,0.5
918,4,14,0.7727,0,0.5
918,3,38,0.027,1,0.5
919,4,14,0.7635,0,0.5
919,2,113,0.7536,0,0.5
919,3,38,0.0176,1,0.5
920,2,113,0.7761,0,0.5
920,4,14,0.7363,0,0.5
920,3,38,0.001,1,0.5
921,2,113,0.7716,0,0.5
921,4,14,0.7398,0,0.5
921,3,38,0.005,1,0.5
922,2,113,0.7729,0,0.5
922,4,14,0.7547,0,0.5
922,3,38,0.009,1,0.5
923,2,113,0.774,0,0.5
923,4,14,0.7581,0,0.5
923,3,38,0.0067,1,0.5
924,2,113,0.777,0,0.5
924,4,14,0.7639,0,0.5
924,3,38,0.0027,1,0.5
925,2,113,0.7753,0,0.5
925,4,14,0.7617,0,0.5
925,3,38,0.0095,1,0.5
926,2,113,0.7733,0,0.5
926,4,14,0.7672,0,0.5
926,3,38,0.0508,1,0.5
927,2,113,0.7832,0,0.5
927,4,14,0.7474,0,0.5
927,3,75,0.0945,1,0.5
928,2,113,0.7759,0,0.5
928,4,14,0.7482,0,0.5
928,1,38,0.0371,1,0.5
929,2,113,0.7663,0,0.5
929,4,14,0.753,0,0.5
929,3,38,0.0,1,0.5
930,2,113,0.7388,0,0.5
930,4,14,0.6913,0,0.5
930,3,38,0.0188,1,0.5
931,2,113,0.7494,0,0.5
931,4,14,0.6976,0,0.5
931,3,38,0.0148,1,0.5
932,2,113,0.7649,0,0.5
932,4,14,0.7129,0,0.5
932,1,38,0.6994,0,0.5
932,3,75,0.0,1,0.5
933,1,38,0.8225,0,0.5
933,2,113,0.7468,0,0.5
933,4,14,0.6883,0,0.5
933,3,75,0.0,1,0.5
934,2,113,0.7302,0,0.5
934,4,14,0.6796,0,0.5
934,1,75,0.4824,1,0.5
934,3,38,0.0366,1,0.5
935,1,38,0.8921,0,0.5
935,2,113,0.7393,0,0.5
935,4,14,0.6939,0,0.5
935,3,75,0.0,1,0.5
936,1,38,0.8564,0,0.5
936,2,113,0.7227,0,0.5
936,4,14,0.7138,0,0.5
936,3,75,0.0,1,0.5
937,2,113,0.7552,0,0.5
937,4,14,0.668,0,0.5
937,1,75,0.5381,0,0.5
937,3,38,0.0063,1,0.5
938,2,113,0.7457,0,0.5
938,4,14,0.6909,0,0.5
938,1,75,0.566,0,0.5
938,3,38,0.006,1,0.5
939,2,113,0.7269,0,0.5
939,4,14,0.7013,0,0.5
939,1,75,0.2973,1,0.5
939,3,38,0.013,1,0.5
940,2,113,0.767,0,0.5
940,4,14,0.7028,0,0.5
940,1,75,0.461,1,0.5
940,3,38,0.0053,1,0.5
941,2,113,0.7702,0,0.5
941,4,14,0.7199,0,0.5
941,1,75,0.4909,1,0.5
941,3,38,0.0098,1,0.5
942,2,113,0.7506,0,0.5
942,4,14,0.7145,0,0.5
942,1,75,0.3931,1,0.5
942,3,38,0.0001,1,0.5
943,2,113,0.7547,0,0.5
943,4,14,0.7201,0,0.5
943,1,75,0.5317,0,0.5
943,3,38,0.0014,1,0.5
944,2,113,0.7483,0,0.5
944,4,14,0.7149,0,0.5
944,1,75,0.5302,0,0.5
944,3,38,0.0004,1,0.5
945,2,113,0.7488,0,0.5
945,4,14,0.7056,0,0.5
945,1,75,0.5517,0,0.5
945,3,38,0.0028,1,0.5
946,2,113,0.7869,0,0.5
946,4,14,0.7215,0,0.5
946,1,75,0.6556,0,0.5
946,3,38,0.0,1,0.5
947,2,113,0.7396,0,0.5
947,4,14,0.7127,0,0.5
947,1,75,0.6443,0,0.5
947,3,38,0.009,1,0.5
948,2,113,0.7295,0,0.5
948,4,14,0.7135,0,0.5
948,1,75,0.65,0,0.5
948,3,38,0.0068,1,0.5
949,2,113,0.8078,0,0.5
949,4,14,0.7237,0,0.5
949,1,75,0.5302,0,0.5
949,3,38,0.0107,1,0.5
950,2,113,0.8137,0,0.5
950,4,14,0.7375,0,0.5
950,1,75,0.6902,0,0.5
950,3,38,0.0246,1,0.5
951,4,14,0.8212,0,0.5
951,2,113,0.8043,0,0.5
951,1,75,0.6034,0,0.5
951,3,38,0.0659,1,0.5
952,2,113,0.8147,0,0.5
952,4,14,0.7862,0,0.5
952,1,75,0.5689,0,0.5
952,3,38,0.0898,1,0.5
953,2,113,0.8179,0,0.5
953,4,14,0.753,0,0.5
953,1,75,0.4601,1,0.5
953,3,38,0.0198,1,0.5
954,2,113,0.8106,0,0.5
954,4,14,0.7291,0,0.5
954,1,75,0.4529,1,0.5
954,3,38,0.0048,1,0.5
955,2,113,0.8285,0,0.5
955,4,14,0.7422,0,0.5
955,1,75,0.4839,1,0.5
955,3,38,0.001,1,0.5
956,2,113,0.8335,0,0.5
956,4,14,0.7539,0,0.5
956,1,75,0.4,1,0.5
956,3,38,0.0,1,0.5
957,2,113,0.8017,0,0.5
957,4,14,0.7388,0,0.5
957,1,75,0.5391,0,0.5
957,3,38,0.0,1,0.5
958,2,113,0.7919,0,0.5
958,4,14,0.7511,0,0.5
958,1,75,0.5865,0,0.5
958,3,38,0.0,1,0.5
959,2,113,0.7817,0,0.5
959,4,14,0.7495,0,0.5
959,1,75,0.5061,0,0.5
959,3,38,0.0,1,0.5
960,2,113,0.778,0,0.5
960,4,14,0.7497,0,0.5
960,1,75,0.516,0,0.5
960,3,38,0.0,1,0.5
961,2,113,0.7515,0,0.5
961,4,14,0.7466,0,0.5
961,1,75,0.5933,0,0.5
961,3,38,0.0,1,0.5
962,4,14,0.73,0,0.5
962,2,113,0.6858,0,0.5
962,1,75,0.5215,0,0.5
962,3,38,0.0,1,0.5
963,4,14,0.7144,0,0.5
963,2,113,0.634,0,0.5
963,1,75,0.5034,0,0.5
963,3,38,0.0,1,0.5
964,4,14,0.7253,0,0.5
964,2,113,0.549,0,0.5
964,1,75,0.4953,1,0.5
964,3,38,0.0,1,0.5
965,4,14,0.7314,0,0.5
965,2,113,0.4669,1,0.5
965,1,75,0.4633,1,0.5
965,3,38,0.0,1,0.5
966,4,14,0.7221,0,0.5
966,1,75,0.5941,0,0.5
966,2,113,0.5107,0,0.5
966,3,38,0.0,1,0.5
967,4,14,0.7236,0,0.5
967,1,75,0.6089,0,0.5
967,2,113,0.5483,0,0.5
967,3,38,0.0,1,0.5
968,4,14,0.7115,0,0.5
968,1,75,0.5954,0,0.5
968,2,113,0.5287,0,0.5
968,3,38,0.0,1,0.5
969,4,14,0.7139,0,0.5
969,1,75,0.6141,0,0.5
969,2,113,0.4509,1,0.5
969,3,38,0.012,1,0.5
970,4,14,0.6881,0,0.5
970,1,75,0.6079,0,0.5
970,2,113,0.4541,1,0.5
970,3,38,0.001,1,0.5
971,4,14,0.7017,0,0.5
971,1,75,0.5707,0,0.5
971,2,113,0.4045,1,0.5
971,3,38,0.0088,1,0.5
972,4,14,0.7426,0,0.5
972,1,75,0.6348,0,0.5
972,2,113,0.4952,1,0.5
972,3,38,0.0275,1,0.5
973,4,14,0.6898,0,0.5
973,1,75,0.6076,0,0.5
973,2,113,0.4509,1,0.5
973,3,38,0.0052,1,0.5
974,4,14,0.7071,0,0.5
974,1,75,0.5761,0,0.5
974,2,113,0.3707,1,0.5
974,3,38,0.0085,1,0.5
975,4,14,0.7101,0,0.5
975,1,75,0.6582,0,0.5
975,2,113,0.4482,1,0.5
975,3,38,0.0033,1,0.5
976,1,75,0.7737,0,0.5
976,4,14,0.7309,0,0.5
976,2,113,0.5836,0,0.5
976,3,38,0.0004,1,0.5
977,1,75,0.7306,0,0.5
977,4,14,0.7169,0,0.5
977,2,113,0.5217,0,0.5
977,3,38,0.0003,1,0.5
978,1,75,0.7484,0,0.5
978,4,14,0.7479,0,0.5
978,2,113,0.5545,0,0.5
978,3,38,0.0013,1,0.5
979,1,75,0.7665,0,0.5
979,4,14,0.7318,0,0.5
979,2,113,0.5324,0,0.5
979,3,38,0.0016,1,0.5
980,1,75,0.7719,0,0.5
980,4,14,0.7254,0,0.5
980,2,113,0.5484,0,0.5
980,3,38,0.0,1,0.5
981,1,75,0.8201,0,0.5
981,4,14,0.7108,0,0.5
981,2,113,0.5504,0,0.5
981,3,38,0.0,1,0.5
982,1,75,0.8124,0,0.5
982,4,14,0.7436,0,0.5
982,2,113,0.5645,0,0.5
982,3,38,0.0,1,0.5
983,1,75,0.8545,0,0.5
983,4,14,0.6763,0,0.5
983,2,113,0.528,0,0.5
983,3,38,0.0019,1,0.5
984,1,75,0.9017,0,0.5
984,4,14,0.6035,0,0.5
984,2,113,0.4757,1,0.5
984,3,38,0.0058,1,0.5
985,1,75,0.8525,0,0.5
985,4,14,0.6341,0,0.5
985,2,113,0.5581,0,0.5
985,3,38,0.0223,1,0.5
986,1,75,0.8321,0,0.5
986,2,113,0.6552,0,0.5
986,4,14,0.6377,0,0.5
986,3,38,0.0129,1,0.5
987,1,75,0.8703,0,0.5
987,2,113,0.6743,0,0.5
987,4,14,0.6399,0,0.5
987,3,38,0.0041,1,0.5
988,1,75,0.8572,0,0.5
988,4,14,0.6676,0,0.5
988,2,113,0.5995,0,0.5
988,3,38,0.0025,1,0.5
989,1,75,0.8642,0,0.5
989,4,14,0.7257,0,0.5
989,2,113,0.5996,0,0.5
989,3,38,0.0,1,0.5
990,1,75,0.8598,0,0.5
990,4,14,0.7289,0,0.5
990,2,113,0.6366,0,0.5
990,3,38,0.001,1,0.5
991,1,75,0.8773,0,0.5
991,2,113,0.7375,0,0.5
991,4,14,0.7211,0,0.5
991,3,38,0.0026,1,0.5
992,1,75,0.8576,0,0.5
992,2,113,0.7384,0,0.5
992,4,14,0.7128,0,0.5
992,3,38,0.0028,1,0.5
993,1,75,0.8545,0,0.5
993,4,14,0.6964,0,0.5
993,2,113,0.6484,0,0.5
993,3,38,0.0067,1,0.5
994,1,75,0.8474,0,0.5
994,4,14,0.7068,0,0.5
994,2,113,0.6266,0,0.5
994,3,38,0.0084,1,0.5
995,1,75,0.8803,0,0.5
995,2,113,0.8036,0,0.5
995,4,14,0.7278,0,0.5
995,3,38,0.0221,1,0.5
996,1,75,0.8846,0,0.5
996,2,113,0.8704,0,0.5
996,4,14,0.7329,0,0.5
996,3,38,0.0242,1,0.5
997,1,75,0.8908,0,0.5
997,4,14,0.7453,0,0.5
997,2,113,0.6396,0,0.5
997,3,38,0.0082,1,0.5
998,1,75,0.8504,0,0.5
998,4,14,0.7565,0,0.5
998,2,113,0.7041,0,0.5
998,3,38,0.0309,1,0.5
999,1,75,0.824,0,0.5
999,4,14,0.7751,0,0.5
999,2,113,0.7285,0,0.5
999,3,38,0.0273,1,0.5
1000,1,75,0.8553,0,0.5
1000,4,14,0.797,0,0.5
1000,2,113,0.7513,0,0.5
1000,3,38,0.0302,1,0.5
1001,1,75,0.8537,0,0.5
1001,4,14,0.7866,0,0.5
1001,2,113,0.6415,0,0.5
1001,3,38,0.016,1,0.5
1002,1,75,0.8267,0,0.5
1002,4,14,0.7639,0,0.5
1002,2,113,0.5729,0,0.5
1002,3,38,0.0161,1,0.5
1003,1,75,0.7893,0,0.5
1003,4,14,0.7611,0,0.5
1003,2,113,0.5615,0,0.5
1003,3,38,0.0249,1,0.5
1004,1,75,0.7676,0,0.5
1004,4,14,0.7593,0,0.5
1004,2,113,0.6315,0,0.5
1004,3,38,0.0384,1,0.5
1005,1,75,0.8074,0,0.5
1005,4,14,0.7983,0,0.5
1005,2,113,0.5698,0,0.5
1005,3,38,0.013,1,0.5
1006,4,14,0.8031,0,0.5
1006,1,75,0.7992,0,0.5
1006,2,113,0.4936,1,0.5
1006,3,38,0.0142,1,0.5
1007,4,14,0.7914,0,0.5
1007,1,75,0.7489,0,0.5
1007,2,113,0.5085,0,0.5
1007,3,38,0.0097,1,0.5
1008,1,75,0.8148,0,0.5
1008,4,14,0.7816,0,0.5
1008,2,113,0.607,0,0.5
1008,3,38,0.0007,1,0.5
1009,1,75,0.7876,0,0.5
1009,4,14,0.765,0,0.5
1009,2,113,0.6719,0,0.5
1009,3,38,0.0,1,0.5
1010,1,75,0.7534,0,0.5
1010,4,14,0.7489,0,0.5
1010,2,113,0.6029,0,0.5
1010,3,38,0.0,1,0.5
1011,4,14,0.7628,0,0.5
1011,1,75,0.7369,0,0.5
1011,2,113,0.5093,0,0.5
1011,3,38,0.0,1,0.5
1012,1,75,0.7659,0,0.5
1012,4,14,0.7236,0,0.5
1012,2,113,0.4599,1,0.5
1012,3,38,0.0001,1,0.5
1013,1,75,0.8145,0,0.5
1013,4,14,0.7343,0,0.5
1013,2,113,0.5695,0,0.5
1013,3,38,0.0016,1,0.5
1014,1,75,0.8687,0,0.5
1014,4,14,0.7378,0,0.5
1014,2,113,0.5712,0,0.5
1014,3,38,0.0123,1,0.5
1015,1,75,0.8549,0,0.5
1015,4,14,0.7348,0,0.5
1015,2,113,0.4922,1,0.5
1015,3,38,0.0107,1,0.5
1016,1,75,0.8911,0,0.5
1016,4,14,0.7462,0,0.5
1016,2,113,0.4332,1,0.5
1016,3,38,0.0204,1,0.5
1017,1,75,0.8295,0,0.5
1017,4,14,0.7453,0,0.5
1017,2,113,0.4176,1,0.5
1017,3,38,0.0585,1,0.5
1018,1,75,0.8343,0,0.5
1018,4,14,0.7453,0,0.5
1018,2,113,0.5192,0,0.5
1018,3,38,0.062,1,0.5
1019,1,75,0.826,0,0.5
1019,4,14,0.7473,0,0.5
1019,2,113,0.4973,1,0.5
1019,3,38,0.0619,1,0.5
1020,1,75,0.8617,0,0.5
1020,4,14,0.7518,0,0.5
1020,2,113,0.4676,1,0.5
1020,3,38,0.0158,1,0.5
1021,1,75,0.8562,0,0.5
1021,4,14,0.7724,0,0.5
1021,2,113,0.457,1,0.5
1021,3,38,0.0256,1,0.5
1022,1,75,0.8764,0,0.5
1022,4,14,0.7531,0,0.5
1022,2,113,0.5734,0,0.5
1022,3,38,0.0101,1,0.5
1023,1,75,0.8596,0,0.5
1023,4,14,0.7437,0,0.5
1023,2,113,0.6214,0,0.5
1023,3,38,0.0305,1,0.5
1024,1,75,0.8567,0,0.5
1024,4,14,0.7434,0,0.5
1024,2,113,0.6363,0,0.5
1024,3,38,0.0077,1,0.5
1025,1,75,0.8838,0,0.5
1025,4,14,0.742,0,0.5
1025,2,113,0.5314,0,0.5
1025,3,38,0.0001,1,0.5
1026,1,75,0.863,0,0.5
1026,4,14,0.7475,0,0.5
1026,2,113,0.4673,1,0.5
1026,3,38,0.0096,1,0.5
1027,1,75,0.8698,0,0.5
1027,4,14,0.7437,0,0.5
1027,2,113,0.4169,1,0.5
1027,3,38,0.0,1,0.5
1028,1,75,0.8724,0,0.5
1028,4,14,0.7366,0,0.5
1028,2,113,0.4994,1,0.5
1028,3,38,0.0088,1,0.5
1029,1,75,0.8879,0,0.5
1029,4,14,0.7441,0,0.5
1029,2,113,0.5733,0,0.5
1029,3,38,0.0067,1,0.5
1030,1,75,0.8741,0,0.5
1030,4,14,0.7468,0,0.5
1030,2,113,0.5202,0,0.5
1030,3,38,0.0006,1,0.5
1031,1,75,0.8696,0,0.5
1031,4,14,0.7451,0,0.5
1031,2,113,0.4623,1,0.5
1031,3,38,0.0,1,0.5
1032,1,75,0.8751,0,0.5
1032,4,14,0.7415,0,0.5
1032,2,113,0.4793,1,0.5
1032,3,38,0.0139,1,0.5
1033,1,75,0.8751,0,0.5
1033,4,14,0.745,0,0.5
1033,2,113,0.5964,0,0.5
1033,3,38,0.0142,1,0.5
1034,1,75,0.8645,0,0.5
1034,4,14,0.7473,0,0.5
1034,2,113,0.661,0,0.5
1034,3,38,0.0051,1,0.5
1035,1,75,0.8962,0,0.5
1035,4,14,0.751,0,0.5
1035,2,113,0.6252,0,0.5
1035,3,38,0.0031,1,0.5
1036,1,75,0.8894,0,0.5
1036,4,14,0.7522,0,0.5
1036,2,113,0.6302,0,0.5
1036,3,38,0.0046,1,0.5
1037,1,75,0.826,0,0.5
1037,4,14,0.7562,0,0.5
1037,2,113,0.7031,0,0.5
1037,3,38,0.0,1,0.5
1038,1,75,0.817,0,0.5
1038,2,113,0.7967,0,0.5
1038,4,14,0.7551,0,0.5
1038,3,38,0.0034,1,0.5
1039,2,113,0.8485,0,0.5
1039,1,75,0.8187,0,0.5
1039,4,14,0.7653,0,0.5
1039,3,38,0.0,1,0.5
1040,2,113,0.8378,0,0.5
1040,1,75,0.8022,0,0.5
1040,4,14,0.7682,0,0.5
1040,3,38,0.0049,1,0.5
1041,2,113,0.8394,0,0.5
1041,1,75,0.82,0,0.5
1041,4,14,0.7621,0,0.5
1041,3,38,0.0013,1,0.5
1042,2,113,0.8298,0,0.5
1042,1,75,0.7852,0,0.5
1042,4,14,0.7558,0,0.5
1042,3,38,0.0023,1,0.5
1043,2,113,0.84,0,0.5
1043,1,75,0.7846,0,0.5
1043,4,14,0.7558,0,0.5
1043,3,38,0.0063,1,0.5
1044,2,113,0.841,0,0.5
1044,1,75,0.7934,0,0.5
1044,4,14,0.7583,0,0.5
1044,3,38,0.0,1,0.5
1045,2,113,0.8233,0,0.5
1045,4,14,0.7513,0,0.5
1045,1,75,0.72,0,0.5
1045,3,38,0.0032,1,0.5
1046,2,113,0.823,0,0.5
1046,4,14,0.7471,0,0.5
1046,1,75,0.7369,0,0.5
1046,3,38,0.0029,1,0.5
1047,2,113,0.8342,0,0.5
1047,4,14,0.7726,0,0.5
1047,1,75,0.7257,0,0.5
1047,3,38,0.0,1,0.5
1048,2,113,0.8451,0,0.5
1048,4,14,0.7955,0,0.5
1048,1,75,0.6128,0,0.5
1048,3,38,0.0007,1,0.5
1049,2,113,0.8477,0,0.5
1049,4,14,0.7262,0,0.5
1049,1,75,0.566,0,0.5
1049,3,38,0.0,1,0.5
1050,2,113,0.8513,0,0.5
1050,4,14,0.672,0,0.5
1050,1,75,0.5478,0,0.5
1050,3,38,0.0,1,0.5
1051,2,113,0.836,0,0.5
1051,4,14,0.6072,0,0.5
1051,1,75,0.6009,0,0.5
1051,3,38,0.0,1,0.5
1052,2,113,0.8553,0,0.5
1052,4,14,0.6195,0,0.5
1052,1,75,0.5145,0,0.5
1052,3,38,0.0,1,0.5
1053,2,113,0.8953,0,0.5
1053,4,14,0.5986,0,0.5
1053,1,75,0.5427,0,0.5
1053,3,38,0.0,1,0.5
1054,2,113,0.9118,0,0.5
1054,4,14,0.6046,0,0.5
1054,1,75,0.5645,0,0.5
1054,3,38,0.0,1,0.5
1055,2,113,0.9093,0,0.5
1055,4,14,0.6181,0,0.5
1055,1,75,0.5625,0,0.5
1055,3,38,0.0174,1,0.5
1056,2,113,0.8948,0,0.5
1056,4,14,0.6328,0,0.5
1056,1,75,0.4588,1,0.5
1056,3,38,0.0392,1,0.5
1057,2,113,0.8873,0,0.5
1057,4,14,0.6363,0,0.5
1057,1,75,0.6017,0,0.5
1057,3,38,0.0662,1,0.5
1058,2,113,0.8724,0,0.5
1058,4,14,0.6332,0,0.5
1058,1,75,0.591,0,0.5
1058,3,38,0.0033,1,0.5
1059,2,113,0.8542,0,0.5
1059,1,75,0.5215,0,0.5
1059,4,14,0.5128,0,0.5
1059,3,38,0.0166,1,0.5
1060,2,113,0.8832,0,0.5
1060,1,75,0.7455,0,0.5
1060,4,14,0.5363,0,0.5
1060,3,38,0.0002,1,0.5
1061,2,113,0.8867,0,0.5
1061,1,75,0.8008,0,0.5
1061,4,14,0.5771,0,0.5
1061,3,38,0.0269,1,0.5
1062,1,75,0.8611,0,0.5
1062,2,113,0.8152,0,0.5
1062,4,14,0.6604,0,0.5
1062,3,38,0.0,1,0.5
1063,2,113,0.7914,0,0.5
1063,1,75,0.754,0,0.5
1063,4,14,0.7061,0,0.5
1063,3,38,0.0049,1,0.5
1064,2,113,0.7634,0,0.5
1064,4,14,0.6875,0,0.5
1064,1,75,0.5956,0,0.5
1064,3,38,0.0096,1,0.5
1065,2,113,0.787,0,0.5
1065,4,14,0.6854,0,0.5
1065,1,75,0.4893,1,0.5
1065,3,38,0.0028,1,0.5
1066,2,113,0.8274,0,0.5
1066,4,14,0.6289,0,0.5
1066,1,75,0.1357,1,0.5
1066,3,38,0.0001,1,0.5
1067,2,113,0.8259,0,0.5
1067,4,14,0.5384,0,0.5
1067,1,75,0.0831,1,0.5
1067,3,38,0.008,1,0.5
1068,2,113,0.8268,0,0.5
1068,4,14,0.5703,0,0.5
1068,1,75,0.1411,1,0.5
1068,3,38,0.0181,1,0.5
1069,2,113,0.8003,0,0.5
1069,4,14,0.6937,0,0.5
1069,1,75,0.1181,1,0.5
1069,3,38,0.0238,1,0.5
1070,2,113,0.7665,0,0.5
1070,4,14,0.3451,1,0.5
1070,1,75,0.0655,1,0.5
1070,3,38,0.0567,1,0.5
1071,2,113,0.74,0,0.5
1071,1,75,0.7228,0,0.5
1071,4,14,0.573,0,0.5
1071,3,38,0.0199,1,0.5
1072,2,113,0.7461,0,0.5
1072,4,14,0.4144,1,0.5
1072,1,75,0.1642,1,0.5
1072,3,38,0.0088,1,0.5
1073,2,113,0.7604,0,0.5
1073,4,14,0.4259,1,0.5
1073,1,75,0.2313,1,0.5
1073,3,38,0.0113,1,0.5
1074,2,113,0.773,0,0.5
1074,1,75,0.769,0,0.5
1074,4,14,0.5602,0,0.5
1074,3,38,0.0034,1,0.5
1075,2,113,0.7069,0,0.5
1075,1,75,0.6057,0,0.5
1075,4,14,0.5008,0,0.5
1075,3,38,0.003,1,0.5
1076,2,113,0.7054,0,0.5
1076,4,14,0.3764,1,0.5
1076,1,75,0.3283,1,0.5
1076,3,38,0.0,1,0.5
1077,2,113,0.7097,0,0.5
1077,1,75,0.6181,0,0.5
1077,4,14,0.4605,1,0.5
1077,3,38,0.0118,1,0.5
1078,2,113,0.664,0,0.5
1078,4,14,0.3969,1,0.5
1078,3,38,0.0052,1,0.5
1078,1,75,0.0,1,0.5
1079,2,113,0.7102,0,0.5
1079,4,14,0.5394,0,0.5
1079,3,38,0.0034,1,0.5
1080,2,113,0.7362,0,0.5
1080,4,14,0.5684,0,0.5
1080,1,75,0.0039,1,0.5
1080,3,38,0.0019,1,0.5
1081,2,113,0.7776,0,0.5
1081,4,14,0.4338,1,0.5
1081,3,38,0.0291,1,0.5
1081,1,75,0.0,1,0.5
1082,2,113,0.7894,0,0.5
1082,4,14,0.6088,0,0.5
1082,1,38,0.0,1,0.5
1083,2,113,0.7774,0,0.5
1083,4,14,0.426,1,0.5
1083,1,75,0.0026,1,0.5
1083,3,38,0.0,1,0.5
1084,2,113,0.762,0,0.5
1084,4,14,0.5352,0,0.5
1084,1,75,0.4783,1,0.5
1084,3,38,0.0,1,0.5
1085,2,113,0.7203,0,0.5
1085,1,75,0.6766,0,0.5
1085,4,14,0.4262,1,0.5
1085,3,38,0.0,1,0.5
1086,2,113,0.6531,0,0.5
1086,4,14,0.3852,1,0.5
1086,1,75,0.2903,1,0.5
1086,3,38,0.0026,1,0.5
1087,2,113,0.7456,0,0.5
1087,4,14,0.5793,0,0.5
1087,3,38,0.0103,1,0.5
1088,2,113,0.7609,0,0.5
1088,4,14,0.6375,0,0.5
1088,1,38,0.0,1,0.5
