abs_frame,local_frame,block_id,label,logit_score,continuity_score,ref_iou_score,combined_score,flagged,area_px,area_ratio,centroid_jump,reason
2129,629,2,brownish,0.1,0.9148,0.0,0.3144,1,9037,1.011,12.8,ok
2129,629,2,orange,0.1,0.9127,0.0,0.3138,1,31805,1.022,13.1,ok
2129,629,2,spotted,0.1,0.9581,0.0,0.3274,1,13804,0.974,6.3,ok
2130,630,2,darkest,0.1,0.9988,0.0015,0.3401,1,5034,1.002,0.2,ok
2130,630,2,brownish,0.1,0.8904,0.0,0.3071,1,8796,0.973,16.4,ok
2130,630,2,orange,0.1,0.9009,0.0,0.3103,1,32623,1.026,14.9,ok
2130,630,2,spotted,0.1,0.9805,0.0,0.3341,1,14042,1.017,2.9,ok
2131,631,2,darkest,0.1,0.9973,0.0013,0.3396,1,5007,0.995,0.2,ok
2131,631,2,brownish,0.1,0.9473,0.0,0.3242,1,8552,0.972,7.9,ok
2131,631,2,orange,0.1,0.846,0.0,0.2938,1,30500,0.935,23.1,ok
2131,631,2,spotted,0.1,0.9653,0.0,0.3296,1,13907,0.99,5.2,ok
2132,632,2,darkest,0.1,0.9961,0.0014,0.3393,1,5046,1.008,0.4,ok
2132,632,2,brownish,0.1,0.9379,0.0,0.3214,1,8624,1.008,9.3,ok
2132,632,2,orange,0.1,0.8867,0.0,0.306,1,29584,0.97,17.0,ok
2132,632,2,spotted,0.1,0.9644,0.0,0.3293,1,14385,1.034,5.3,ok
2133,633,2,darkest,0.1,0.9971,0.0024,0.3398,1,5068,1.004,0.4,ok
2133,633,2,brownish,0.1,0.9401,0.0,0.322,1,8553,0.992,9.0,ok
2133,633,2,orange,0.1,0.9032,0.0,0.3109,1,28366,0.959,14.5,ok
2133,633,2,spotted,0.1,0.9753,0.0,0.3326,1,14918,1.037,3.7,ok
2134,634,2,darkest,0.1,0.9957,0.0038,0.3399,1,5097,1.006,0.6,ok
2134,634,2,brownish,0.1,0.9488,0.0,0.3246,1,8450,0.988,7.7,ok
2134,634,2,orange,0.1,0.9165,0.0,0.315,1,26897,0.948,12.5,ok
2134,634,2,spotted,0.1,0.9263,0.0,0.3179,1,16964,1.137,11.0,ok
2135,635,2,darkest,0.1,0.9929,0.0051,0.3394,1,5169,1.014,0.9,ok
2135,635,2,brownish,0.1,0.9271,0.0,0.3181,1,7625,0.902,10.9,ok
2135,635,2,orange,0.1,0.903,0.0,0.3109,1,24362,0.906,14.6,ok
2135,635,2,spotted,0.1,0.9009,0.0,0.3103,1,18217,1.074,14.9,ok
2136,636,2,darkest,0.1,0.9975,0.0061,0.3411,1,5172,1.001,0.4,ok
2136,636,2,brownish,0.1,0.9507,0.0,0.3252,1,7247,0.95,7.4,ok
2136,636,2,orange,0.1,0.9634,0.0,0.329,1,24109,0.99,5.5,ok
2136,636,2,spotted,0.1,0.8897,0.0,0.3069,1,18184,0.998,16.5,ok
2137,637,2,darkest,0.1,0.9958,0.0067,0.3408,1,5215,1.008,0.3,ok
2137,637,2,brownish,0.1,0.9558,0.0,0.3267,1,7178,0.99,6.6,ok
2137,637,2,orange,0.1,0.9614,0.0,0.3284,1,23425,0.972,5.8,ok
2137,637,2,spotted,0.1,0.8549,0.0,0.2965,1,23462,1.29,20.8,ok
2138,638,2,darkest,0.1,0.9973,0.007,0.3413,1,5239,1.005,0.4,ok
2138,638,2,brownish,0.1,0.9628,0.0,0.3288,1,6943,0.967,5.6,ok
2138,638,2,orange,0.1,0.9648,0.0,0.3294,1,22755,0.971,5.3,ok
2138,638,2,spotted,0.1,0.914,0.0,0.3142,1,23989,1.022,12.9,ok
2139,639,2,darkest,0.1,0.999,0.0075,0.342,1,5249,1.002,0.1,ok
2139,639,2,brownish,0.1,0.9606,0.0,0.3282,1,6937,0.999,5.9,ok
2139,639,2,orange,0.1,0.9653,0.0,0.3296,1,22085,0.971,5.2,ok
2139,639,2,spotted,0.1,0.6887,0.0,0.2466,1,16790,0.7,46.7,ok
2140,640,2,darkest,0.1,0.9988,0.0074,0.3419,1,5249,1.0,0.2,ok
2140,640,2,brownish,0.1,0.9433,0.0,0.323,1,6231,0.898,6.5,ok
2140,640,2,orange,0.1,0.9122,0.0,0.3136,1,20098,0.91,13.2,ok
2140,640,2,spotted,0.1,0.8345,0.0,0.2903,1,12914,0.769,24.8,ok
2141,641,2,darkest,0.1,0.9979,0.0075,0.3416,1,5238,0.998,0.3,ok
2141,641,2,brownish,0.1,0.9704,0.0,0.3311,1,6107,0.98,4.4,ok
2141,641,2,orange,0.1,0.9451,0.0,0.3235,1,19146,0.953,8.2,ok
2141,641,2,spotted,0.1,0.5993,0.0,0.2198,1,23263,1.801,43.8,ok
2142,642,2,darkest,0.1,0.9937,0.0078,0.3404,1,5304,1.013,0.3,ok
2142,642,2,brownish,0.1,0.9832,0.0,0.335,1,6078,0.995,2.5,ok
2142,642,2,orange,0.1,0.9721,0.0,0.3316,1,18157,0.948,4.2,ok
2142,642,2,spotted,0.1,0.8869,0.0,0.3061,1,27892,1.199,17.0,ok
2143,643,2,darkest,0.1,0.9956,0.0075,0.3409,1,5258,0.991,0.3,ok
2143,643,2,brownish,0.1,0.9768,0.0,0.333,1,5827,0.959,3.5,ok
2143,643,2,orange,0.1,0.9734,0.0,0.332,1,17947,0.988,4.0,ok
2143,643,2,spotted,0.1,0.8881,0.0,0.3064,1,27510,0.986,16.8,ok
2144,644,2,darkest,0.1,0.9962,0.0079,0.3412,1,5298,1.008,0.6,ok
2144,644,2,brownish,0.1,0.9395,0.0,0.3219,1,6474,1.111,9.1,ok
2144,644,2,orange,0.1,0.9727,0.0,0.3318,1,17642,0.983,4.1,ok
2144,644,2,spotted,0.1,0.3841,0.0,0.1552,1,18353,0.667,92.4,ok
2145,645,2,darkest,0.1,0.9987,0.0079,0.342,1,5285,0.998,0.2,ok
2145,645,2,brownish,0.1,0.9729,0.0,0.3319,1,6626,1.023,4.1,ok
2145,645,2,orange,0.1,0.9801,0.0,0.334,1,17635,1.0,3.0,ok
2145,645,2,spotted,0.1,0.7903,0.0,0.2771,1,14241,0.776,31.5,ok
2146,646,2,darkest,0.1,0.984,0.008,0.3376,1,5454,1.032,1.0,ok
2146,646,2,brownish,0.1,0.9554,0.0,0.3266,1,6748,1.018,6.7,ok
2146,646,2,orange,0.1,0.9373,0.0,0.3212,1,18172,1.03,9.4,ok
2146,646,2,spotted,0.1,0.7379,0.0,0.2614,1,21705,1.524,33.3,ok
2147,647,2,darkest,0.1,0.9877,0.0079,0.3387,1,5384,0.987,1.8,ok
2147,647,2,brownish,0.1,0.95,0.0,0.325,1,6261,0.928,7.5,ok
2147,647,2,orange,0.1,0.9383,0.0,0.3215,1,19164,1.055,9.3,ok
2147,647,2,spotted,0.1,0.4218,0.0,0.1665,1,10065,0.464,69.4,ok
2148,648,2,darkest,0.1,0.9935,0.0074,0.3403,1,5454,1.013,0.9,ok
2148,648,2,brownish,0.1,0.958,0.0,0.3274,1,6166,0.985,6.3,ok
2148,648,2,orange,0.1,0.9464,0.0,0.3239,1,20257,1.057,8.0,ok
2148,648,2,spotted,0.1,0.534,0.0051,0.2017,1,19446,1.932,49.8,ok
2149,649,2,darkest,0.1,0.9891,0.0049,0.3382,1,5338,0.979,0.8,ok
2149,649,2,brownish,0.1,0.9623,0.0,0.3287,1,6028,0.978,5.7,ok
2149,649,2,orange,0.1,0.9448,0.0,0.3234,1,20962,1.035,8.3,ok
2149,649,2,spotted,0.1,0.5118,0.0,0.1935,1,23529,1.21,73.2,ok
2150,650,2,darkest,0.1,0.9851,0.0034,0.3366,1,5184,0.971,0.8,ok
2150,650,2,brownish,0.1,0.8922,0.0,0.3077,1,7328,1.216,14.4,ok
2150,650,2,orange,0.1,0.9452,0.0,0.3236,1,21072,1.005,8.2,ok
2150,650,2,spotted,0.1,0.8836,0.0,0.3051,1,25654,1.09,17.5,ok
2151,651,2,darkest,0.1,0.9902,0.0026,0.3378,1,5084,0.981,0.6,ok
2151,651,2,brownish,0.1,0.9334,0.0,0.32,1,7957,1.086,10.0,ok
2151,651,2,orange,0.1,0.9471,0.0,0.3241,1,22455,1.066,7.9,ok
2151,651,2,spotted,0.1,0.6649,0.0,0.2395,1,16789,0.654,50.3,ok
2152,652,2,darkest,0.1,0.9911,0.0027,0.3381,1,4995,0.982,0.6,ok
2152,652,2,brownish,0.1,0.9574,0.0,0.3272,1,8236,1.035,6.4,ok
2152,652,2,orange,0.1,0.9387,0.0,0.3216,1,22757,1.013,9.2,ok
2152,652,2,spotted,0.1,0.7648,0.0264,0.2774,1,15842,0.944,35.3,ok
2153,653,2,darkest,0.1,0.9972,0.0022,0.3398,1,5023,1.006,0.4,ok
2153,653,2,brownish,0.1,0.9483,0.0,0.3245,1,8093,0.983,7.8,ok
2153,653,2,orange,0.1,0.9481,0.0,0.3244,1,23232,1.021,7.8,ok
2153,653,2,spotted,0.1,0.7255,0.0,0.2576,1,18900,1.193,41.2,ok
2154,654,2,darkest,0.1,0.9957,0.0023,0.3394,1,5057,1.007,0.6,ok
2154,654,2,brownish,0.1,0.9498,0.0,0.3249,1,8317,1.028,7.5,ok
2154,654,2,orange,0.1,0.9377,0.0,0.3213,1,24195,1.041,9.4,ok
2154,654,2,spotted,0.1,0.7349,0.0,0.2605,1,28144,1.489,39.8,ok
2155,655,2,darkest,0.1,0.9914,0.0029,0.3383,1,5144,1.017,1.1,ok
2155,655,2,brownish,0.1,0.9607,0.0,0.3282,1,8796,1.058,5.9,ok
2155,655,2,orange,0.1,0.9636,0.0,0.3291,1,24514,1.013,5.5,ok
2155,655,2,spotted,0.1,0.1329,0.0,0.0799,1,10293,0.366,67.6,ok
2156,656,2,darkest,0.1,0.9982,0.0037,0.3406,1,5133,0.998,0.3,ok
2156,656,2,brownish,0.1,0.8765,0.0,0.303,1,9738,1.107,18.5,ok
2156,656,2,orange,0.1,0.9816,0.0,0.3345,1,24746,1.009,2.8,ok
2156,656,2,spotted,0.1,0.5951,0.0479,0.2329,1,18629,1.81,30.6,ok
2157,657,2,darkest,0.1,0.9914,0.0028,0.3383,1,5191,1.011,1.3,ok
2157,657,2,brownish,0.1,0.9493,0.0,0.3248,1,9027,0.927,7.6,ok
2157,657,2,orange,0.1,0.9571,0.0,0.3271,1,24599,0.994,6.4,ok
2157,657,2,spotted,0.1,0.6944,0.0051,0.2498,1,20567,1.104,45.8,ok
2158,658,2,darkest,0.1,0.9896,0.0026,0.3377,1,5085,0.98,1.2,ok
2158,658,2,brownish,0.1,0.943,0.0,0.3229,1,8631,0.956,8.5,ok
2158,658,2,orange,0.1,0.9472,0.0,0.3242,1,25465,1.035,7.9,ok
2158,658,2,spotted,0.1,0.5737,0.1381,0.2536,1,13350,0.649,63.9,ok
2159,659,2,darkest,0.1,0.981,0.0004,0.3344,1,4899,0.963,1.0,ok
2159,659,2,brownish,0.1,0.9465,0.0,0.3239,1,9163,1.062,8.0,ok
2159,659,2,orange,0.1,0.9219,0.0,0.3166,1,26105,1.025,11.7,ok
2159,659,2,spotted,0.1,0.7569,0.0368,0.2781,1,13994,1.048,36.5,ok
2160,660,2,darkest,0.1,0.9724,0.0022,0.3324,1,5169,1.055,1.6,ok
2160,660,2,brownish,0.1,0.9446,0.0,0.3234,1,9909,1.081,8.3,ok
2160,660,2,orange,0.1,0.9501,0.0,0.325,1,27011,1.035,7.5,ok
2160,660,2,spotted,0.1,0.7593,0.1823,0.3225,1,10055,0.719,36.1,ok
2161,661,2,darkest,0.1,0.9846,0.0,0.3354,1,5034,0.974,2.3,ok
2161,661,2,brownish,0.1,0.9933,0.0,0.338,1,9849,0.994,1.0,ok
2161,661,2,orange,0.1,0.9391,0.0,0.3217,1,28254,1.046,9.1,ok
2161,661,2,spotted,0.1,0.6962,0.1246,0.2862,1,16164,1.608,37.4,ok
2162,662,2,darkest,0.1,0.9057,0.0,0.3117,1,4235,0.841,4.6,ok
2162,662,2,brownish,0.1,0.9825,0.0,0.3348,1,10193,1.035,0.9,ok
2162,662,2,orange,0.1,0.9438,0.0,0.3231,1,28611,1.013,8.4,ok
2162,662,2,spotted,0.1,0.6463,0.1956,0.2926,1,9467,0.586,34.5,ok
2163,663,2,darkest,0.1,0.9339,0.0,0.3202,1,4795,1.132,4.3,ok
2163,663,2,brownish,0.1,0.9795,0.0,0.3338,1,10611,1.041,1.2,ok
2163,663,2,orange,0.1,0.9668,0.0,0.3301,1,27943,0.977,5.0,ok
2163,663,2,spotted,0.1,0.719,0.2403,0.3278,1,14787,1.562,38.6,ok
2164,664,2,darkest,0.1,0.8028,0.0,0.2809,1,3439,0.717,13.7,ok
2164,664,2,brownish,0.1,0.9832,0.0,0.335,1,10405,0.981,2.5,ok
2164,664,2,orange,0.1,0.9677,0.0,0.3303,1,27197,0.973,4.8,ok
2164,664,2,spotted,0.1,0.6382,0.2981,0.3209,1,8579,0.58,30.1,ok
2165,665,2,darkest,0.1,0.7177,0.0,0.2553,1,5381,1.565,16.6,ok
2165,665,2,brownish,0.1,0.9959,0.0,0.3388,1,10417,1.001,0.6,ok
2165,665,2,orange,0.1,0.966,0.0,0.3298,1,27106,0.997,5.1,ok
2165,665,2,spotted,0.1,0.7596,0.3289,0.3665,0,11155,1.3,36.1,ok
2166,666,2,darkest,0.1,0.4067,0.0,0.162,1,2461,0.457,23.1,ok
2166,666,2,brownish,0.1,0.9884,0.0,0.3365,1,10600,1.018,1.7,ok
2166,666,2,orange,0.1,0.9664,0.0,0.3299,1,27504,1.015,5.0,ok
2166,666,2,spotted,0.1,0.8065,0.4076,0.4042,0,8042,0.721,18.3,ok
2167,667,2,darkest,0.1,0.6973,0.0,0.2492,1,3951,1.605,15.3,ok
2167,667,2,brownish,0.1,0.9848,0.0,0.3354,1,10672,1.007,2.3,ok
2167,667,2,orange,0.1,0.9486,0.0,0.3246,1,26659,0.969,7.7,ok
2167,667,2,spotted,0.1,0.6656,0.2437,0.3128,1,13421,1.669,20.8,ok
2168,668,2,darkest,0.1,0.6145,0.0,0.2244,1,2231,0.565,16.5,ok
2168,668,2,brownish,0.1,0.9884,0.0,0.3365,1,10511,0.985,1.7,ok
2168,668,2,orange,0.1,0.9487,0.0,0.3246,1,26332,0.988,7.7,ok
2168,668,2,spotted,0.1,0.8685,0.1316,0.34,1,10968,0.817,19.7,ok
2169,669,2,darkest,0.1,0.4059,0.0,0.1618,1,4882,2.188,23.0,ok
2169,669,2,brownish,0.1,0.9844,0.0,0.3353,1,10597,1.008,2.3,ok
2169,669,2,orange,0.1,0.9476,0.0,0.3243,1,25722,0.977,7.9,ok
2169,669,2,spotted,0.1,0.7869,0.0418,0.2886,1,11693,1.066,32.0,ok
2170,670,2,darkest,0.1,0.9043,0.0,0.3113,1,5816,1.191,2.5,ok
2170,670,2,brownish,0.1,0.9888,0.0,0.3366,1,10799,1.019,1.7,ok
2170,670,2,orange,0.1,0.9407,0.0,0.3222,1,24569,0.955,8.9,ok
2170,670,2,spotted,0.1,0.549,0.0006,0.2049,1,16403,1.403,67.7,ok
2171,671,2,darkest,0.1,0.971,0.0,0.3313,1,6003,1.032,4.4,ok
2171,671,2,brownish,0.1,0.9918,0.0,0.3375,1,10839,1.004,1.2,ok
2171,671,2,orange,0.1,0.9553,0.0,0.3266,1,24438,0.995,6.7,ok
2171,671,2,spotted,0.1,0.8543,0.0,0.2963,1,12701,0.774,8.2,ok
2172,672,2,darkest,0.1,0.9739,0.0,0.3322,1,6014,1.002,3.9,ok
2172,672,2,brownish,0.1,0.9959,0.0,0.3388,1,10809,0.997,0.6,ok
2172,672,2,orange,0.1,0.9053,0.0,0.3116,1,25846,1.058,14.2,ok
2172,672,2,spotted,0.1,0.5331,0.0,0.1999,1,20768,1.635,70.0,ok
2173,673,2,darkest,0.1,0.9533,0.0,0.326,1,6323,1.051,7.0,ok
2173,673,2,brownish,0.1,0.9959,0.0,0.3388,1,10812,1.0,0.6,ok
2173,673,2,orange,0.1,0.9262,0.0,0.3179,1,26169,1.012,11.1,ok
2173,673,2,spotted,0.1,0.7261,0.0,0.2578,1,32143,1.548,28.4,ok
2174,674,2,darkest,0.1,0.9582,0.0,0.3275,1,5835,0.923,5.4,ok
2174,674,2,brownish,0.1,0.9969,0.0,0.3391,1,10769,0.996,0.5,ok
2174,674,2,orange,0.1,0.9336,0.0,0.3201,1,26309,1.005,10.0,ok
2174,674,2,spotted,0.1,0.6743,0.0,0.2423,1,22838,0.711,48.9,ok
2175,675,2,darkest,0.1,0.9601,0.0,0.328,1,5486,0.94,6.0,ok
2175,675,2,brownish,0.1,0.9939,0.0,0.3382,1,10736,0.997,0.9,ok
2175,675,2,orange,0.1,0.9768,0.0,0.333,1,26603,1.011,3.5,ok
2175,675,2,spotted,0.1,0.4047,0.0,0.1614,1,50029,2.191,88.1,ok
2176,676,2,darkest,0.1,0.9584,0.0,0.3275,1,5686,1.036,6.2,ok
2176,676,2,brownish,0.1,0.9826,0.0,0.3348,1,10375,0.966,2.6,ok
2176,676,2,orange,0.1,0.9664,0.0,0.3299,1,26454,0.994,5.0,ok
2176,676,2,spotted,0.1,0.5992,0.0,0.2197,1,30262,0.605,60.1,ok
2177,677,2,darkest,0.1,0.9698,0.0,0.3309,1,5504,0.968,4.5,ok
2177,677,2,brownish,0.1,0.992,0.0,0.3376,1,10349,0.997,1.2,ok
2177,677,2,orange,0.1,0.9717,0.0,0.3315,1,26563,1.004,4.2,ok
2177,677,2,spotted,0.1,0.5899,0.0,0.217,1,16625,0.549,29.2,ok
2178,678,2,darkest,0.1,0.9792,0.0,0.3338,1,5598,1.017,3.1,ok
2178,678,2,brownish,0.1,0.9912,0.0,0.3374,1,10382,1.003,1.3,ok
2178,678,2,orange,0.1,0.9627,0.0,0.3288,1,27048,1.018,5.6,ok
2178,678,2,spotted,0.1,0.4779,0.0,0.1834,1,8133,0.489,53.1,ok
2179,679,2,darkest,0.1,0.9744,0.0,0.3323,1,5556,0.992,3.8,ok
2179,679,2,brownish,0.1,0.9791,0.0,0.3337,1,9966,0.96,1.3,ok
2179,679,2,orange,0.1,0.9457,0.0,0.3237,1,28359,1.048,8.1,ok
2179,679,2,spotted,0.1,0.0,0.0,0.04,1,670,0.082,19.2,area_jump
2180,680,2,darkest,0.1,0.9779,0.0,0.3334,1,5592,1.006,3.3,ok
2180,680,2,brownish,0.1,0.9799,0.0,0.334,1,10306,1.034,3.0,ok
2180,680,2,orange,0.1,0.9029,0.0011,0.3112,1,30167,1.064,14.6,ok
2180,680,2,spotted,0.1,0.0,1.0,0.34,1,0,0.0,,dropout
2181,681,2,darkest,0.1,0.981,0.0,0.3343,1,5463,0.977,2.8,ok
2181,681,2,brownish,0.1,0.9891,0.0,0.3367,1,10239,0.993,1.6,ok
2181,681,2,orange,0.1,0.9284,0.0009,0.3188,1,31889,1.057,10.7,ok
2181,681,2,spotted,0.1,0.0,1.0,0.34,1,0,0.0,,dropout
2182,682,2,darkest,0.1,0.9659,0.0,0.3298,1,5496,1.006,5.1,ok
2182,682,2,brownish,0.1,0.9746,0.0,0.3324,1,10559,1.031,3.8,ok
2182,682,2,orange,0.1,0.9203,0.0009,0.3164,1,34954,1.096,12.0,ok
2182,682,2,spotted,0.1,0.0,1.0,0.34,1,0,0.0,,dropout
2183,683,2,darkest,0.1,0.9813,0.0,0.3344,1,5305,0.965,2.8,ok
2183,683,2,brownish,0.1,0.9765,0.0,0.3329,1,10648,1.008,3.5,ok
2183,683,2,orange,0.1,0.9206,0.0027,0.317,1,36420,1.042,11.9,ok
2183,683,2,spotted,0.1,0.0,1.0,0.34,1,0,0.0,,dropout
2184,684,2,darkest,0.1,0.9819,0.0,0.3346,1,5165,0.974,2.7,ok
2184,684,2,brownish,0.1,0.9698,0.0,0.3309,1,10946,1.028,4.5,ok
2184,684,2,orange,0.1,0.9053,0.0137,0.3157,1,37451,1.028,14.2,ok
2184,684,2,spotted,0.1,0.0,1.0,0.34,1,0,0.0,,dropout
2185,685,2,darkest,0.1,0.9809,0.0,0.3343,1,4995,0.967,2.9,ok
2185,685,2,brownish,0.1,0.9647,0.0,0.3294,1,11100,1.014,5.3,ok
2185,685,2,orange,0.1,0.909,0.0178,0.318,1,37421,0.999,13.6,ok
2185,685,2,spotted,0.1,0.0,1.0,0.34,1,0,0.0,,dropout
2186,686,2,darkest,0.1,0.9761,0.0,0.3328,1,4767,0.954,2.1,ok
2186,686,2,brownish,0.1,0.9694,0.0,0.3308,1,11179,1.007,4.6,ok
2186,686,2,orange,0.1,0.9185,0.0193,0.3213,1,39853,1.065,12.2,ok
2186,686,2,spotted,0.1,0.0,1.0,0.34,1,0,0.0,,dropout
2187,687,2,darkest,0.1,0.9805,0.0,0.3341,1,4784,1.004,2.9,ok
2187,687,2,brownish,0.1,0.9757,0.0,0.3327,1,11177,1.0,3.6,ok
2187,687,2,orange,0.1,0.9219,0.027,0.3247,1,42809,1.074,11.7,ok
2187,687,2,spotted,0.1,0.0,1.0,0.34,1,0,0.0,,dropout
2188,688,2,darkest,0.1,0.9739,0.0,0.3322,1,4547,0.95,2.3,ok
2188,688,2,brownish,0.1,0.9674,0.0,0.3302,1,11623,1.04,4.9,ok
2188,688,2,orange,0.1,0.8925,0.0357,0.3185,1,46419,1.084,16.1,ok
2188,688,2,spotted,0.1,0.0,1.0,0.34,1,0,0.0,,dropout
2189,689,2,darkest,0.1,0.982,0.0,0.3346,1,4538,0.998,2.7,ok
2189,689,2,brownish,0.1,0.8955,0.0,0.3087,1,13025,1.121,15.7,ok
2189,689,2,orange,0.1,0.94,0.0401,0.334,1,45659,0.984,9.0,ok
2189,689,2,spotted,0.1,0.0,1.0,0.34,1,0,0.0,,dropout
2190,690,2,darkest,0.1,0.9675,0.0,0.3302,1,4527,0.998,4.9,ok
2190,690,2,brownish,0.1,0.9575,0.0,0.3272,1,13040,1.001,6.4,ok
2190,690,2,orange,0.1,0.9449,0.0465,0.3374,1,45693,1.001,8.3,ok
2190,690,2,spotted,0.1,0.0,1.0,0.34,1,0,0.0,,dropout
2191,691,2,darkest,0.1,0.9598,0.0,0.3279,1,4190,0.926,4.4,ok
2191,691,2,brownish,0.1,0.9685,0.0,0.3306,1,13312,1.021,4.7,ok
2191,691,2,orange,0.1,0.8828,0.0751,0.3274,1,48241,1.056,17.6,ok
2191,691,2,spotted,0.1,0.0,1.0,0.34,1,0,0.0,,dropout
2192,692,2,darkest,0.1,0.991,0.0,0.3373,1,4116,0.982,1.3,ok
2192,692,2,brownish,0.1,0.9419,0.0,0.3226,1,13072,0.982,8.7,ok
2192,692,2,orange,0.1,0.9153,0.0748,0.337,1,49186,1.02,12.7,ok
2192,692,2,spotted,0.1,0.0,1.0,0.34,1,0,0.0,,dropout
2193,693,2,darkest,0.1,0.9924,0.0,0.3377,1,4139,1.006,1.1,ok
2193,693,2,brownish,0.1,0.9462,0.0,0.3239,1,12804,0.979,8.1,ok
2193,693,2,orange,0.1,0.8624,0.0808,0.323,1,55916,1.137,20.6,ok
2193,693,2,spotted,0.1,0.0,1.0,0.34,1,0,0.0,,dropout
2194,694,2,darkest,0.1,0.9909,0.0,0.3373,1,4147,1.002,1.4,ok
2194,694,2,brownish,0.1,0.9558,0.0,0.3267,1,13003,1.016,6.6,ok
2194,694,2,orange,0.1,0.8801,0.0794,0.3278,1,59355,1.062,18.0,ok
2194,694,2,spotted,0.1,0.0,1.0,0.34,1,0,0.0,,dropout
2195,695,2,darkest,0.1,0.9848,0.0,0.3355,1,4025,0.971,2.1,ok
2195,695,2,brownish,0.1,0.9607,0.0,0.3282,1,12372,0.951,5.9,ok
2195,695,2,orange,0.1,0.9044,0.0859,0.3371,1,60023,1.011,14.3,ok
2195,695,2,spotted,0.1,0.0,1.0,0.34,1,0,0.0,,dropout
2196,696,2,darkest,0.1,0.9814,0.0,0.3344,1,4171,1.036,2.8,ok
2196,696,2,brownish,0.1,0.9579,0.0,0.3274,1,12904,1.043,6.3,ok
2196,696,2,orange,0.1,0.9128,0.0946,0.3422,1,61732,1.028,13.1,ok
2196,696,2,spotted,0.1,0.0,1.0,0.34,1,0,0.0,,dropout
2197,697,2,darkest,0.1,0.986,0.0,0.3358,1,4202,1.007,2.1,ok
2197,697,2,brownish,0.1,0.9542,0.0,0.3263,1,12963,1.005,6.9,ok
2197,697,2,orange,0.1,0.9578,0.0809,0.3516,0,56928,0.922,5.8,ref_iou_drift
2197,697,2,spotted,0.1,0.0,1.0,0.34,1,0,0.0,,dropout
2198,698,2,darkest,0.1,0.9853,0.0,0.3356,1,4283,1.019,2.2,ok
2198,698,2,brownish,0.1,0.8393,0.0,0.2918,1,15460,1.193,24.1,ok
2198,698,2,orange,0.1,0.9291,0.0913,0.3461,1,65003,1.142,8.8,ok
2198,698,2,spotted,0.1,0.0,1.0,0.34,1,0,0.0,,dropout
2199,699,2,darkest,0.1,0.935,0.0,0.3205,1,4840,1.13,3.9,ok
2199,699,2,brownish,0.1,0.9331,0.0,0.3199,1,15324,0.991,10.0,ok
2199,699,2,orange,0.1,0.9331,0.1076,0.3522,0,70246,1.081,10.0,ok
2199,699,2,spotted,0.1,0.0,1.0,0.34,1,0,0.0,,dropout
2200,700,2,darkest,0.1,0.9138,0.0,0.3142,1,5674,1.172,4.7,ok
2200,700,2,brownish,0.1,0.9444,0.0,0.3233,1,15711,1.025,8.3,ok
2200,700,2,orange,0.1,0.9454,0.118,0.359,0,70889,1.009,8.2,ok
2200,700,2,spotted,0.1,0.0,1.0,0.34,1,0,0.0,,dropout
2201,701,2,darkest,0.1,0.9707,0.0,0.3312,1,5637,0.993,4.4,ok
2201,701,2,brownish,0.1,0.9499,0.0,0.325,1,15275,0.972,7.5,ok
2201,701,2,orange,0.1,0.9461,0.1311,0.3632,0,73031,1.03,8.1,ok
2201,701,2,spotted,0.1,0.0,1.0,0.34,1,0,0.0,,dropout
2202,702,2,darkest,0.1,0.9582,0.0,0.3275,1,6108,1.084,1.3,ok
2202,702,2,brownish,0.1,0.9445,0.0,0.3234,1,15264,0.999,8.3,ok
2202,702,2,orange,0.1,0.9486,0.1388,0.3662,0,72588,0.994,7.7,ok
2202,702,2,spotted,0.1,0.0,1.0,0.34,1,0,0.0,,dropout
2203,703,2,darkest,0.1,0.9904,0.0,0.3371,1,6111,1.0,1.4,ok
2203,703,2,brownish,0.1,0.9618,0.0,0.3285,1,15887,1.041,5.7,ok
2203,703,2,orange,0.1,0.9557,0.1266,0.3647,0,70394,0.97,6.6,ok
2203,703,2,spotted,0.1,0.0,1.0,0.34,1,0,0.0,,dropout
2204,704,2,darkest,0.1,0.9336,0.0,0.3201,1,6922,1.133,6.7,ok
2204,704,2,brownish,0.1,0.9111,0.0,0.3133,1,17847,1.123,13.3,ok
2204,704,2,orange,0.1,0.9838,0.1262,0.373,0,71917,1.022,2.4,ok
2204,704,2,spotted,0.1,0.0,1.0,0.34,1,0,0.0,,dropout
2205,705,2,darkest,0.1,0.9849,0.0,0.3355,1,7131,1.03,0.6,ok
2205,705,2,brownish,0.1,0.9628,0.0,0.3289,1,17281,0.968,5.6,ok
2205,705,2,orange,0.1,0.973,0.1368,0.3729,0,73013,1.015,4.1,ok
2205,705,2,spotted,0.1,0.0,1.0,0.34,1,0,0.0,,dropout
2206,706,2,darkest,0.1,0.9926,0.0,0.3378,1,7236,1.015,0.3,ok
2206,706,2,brownish,0.1,0.9402,0.0,0.3221,1,17156,0.993,9.0,ok
2206,706,2,orange,0.1,0.965,0.1244,0.3668,0,69755,0.955,5.3,ok
2206,706,2,spotted,0.1,0.0,1.0,0.34,1,0,0.0,,dropout
2207,707,2,darkest,0.1,0.9912,0.0,0.3374,1,7363,1.018,0.3,ok
2207,707,2,brownish,0.1,0.927,0.0,0.3181,1,17208,1.003,10.9,ok
